index,x,y,phi,v,a,delta,u_j,u_ddelta,ref_idx
0,58.9030647277832,103.26998901367188,4.624774975262718,4.0990378251520525,0.0,-0.0891964904528338,0.294908114865516,-1.999271395477548,1201
1,58.86719734442846,102.86165747958277,4.610111274889884,4.0990378251520525,0.0294908114865516,-0.2891236300005886,0.9568305501447107,1.9999698699286275,1205
2,58.82534638049128,102.45389577498338,4.561339508687667,4.1019869063007075,0.12517386650102266,-0.08912664300772585,0.20880432537064722,-1.9957858198791778,1210
3,58.7636214301,102.04836772873526,4.546676810540086,4.1145042929508095,0.1460542990380874,-0.28870522499564366,1.0240347390922775,1.9999747785978,1214
4,58.6957507123043,101.64255370552635,4.497795963761141,4.1291097228546185,0.24845777294731516,-0.08870774713586367,0.10697731907729563,-0.9237769736571733,1218
5,58.60782140437423,101.23911361351682,4.483106050727059,4.15395550014935,0.25915550485504474,-0.181085444501581,0.14627989742874634,1.9998535841085598,1222
6,58.51341060381205,100.83458912265203,4.452683953180394,4.179871050634855,0.2737834945979194,0.01889991390927499,0.21871028270019255,-1.9999117251283218,1227
7,58.406073403714814,100.43061889420117,4.455844297608492,4.207249400094647,0.29565452286793864,-0.1810912586035572,0.1290594224660645,1.9998837811462464,1231
8,58.29931872478158,100.02366322871434,4.425030883174505,4.236814852381441,0.30856046511454505,0.018897119511067453,0.1107959119495465,-1.9998911784131501,1236
9,58.179239069507034,99.61735438396352,4.428233808304107,4.267670898892895,0.3196400563094997,-0.18109199833024756,0.13771762321845132,1.9999093600707316,1241
10,58.05959636596909,99.20770114950453,4.396977743199029,4.299634904523845,0.33341181863134484,0.018898937676825628,0.03948551529053766,-1.999873241927834,1245
11,57.926218488928846,98.79894823509505,4.400228471512703,4.33297608638698,0.33736037016039855,-0.18108838651595777,0.13497496220222044,1.9999266768258683,1249
12,57.793146099737164,98.38659091809095,4.3684947636527784,4.36671212340302,0.3508578663806206,0.018904281166629094,-0.03205930515402017,-1.9998405316096846,1254
13,57.645919848064196,97.9754873076652,4.371797139204349,4.401797910041082,0.3476519358652186,-0.18107977199433936,0.1505928496128925,1.9999402412917306,1258
14,57.49887999209533,97.56059270759782,4.339560963954592,4.436563103627604,0.3627112208265078,0.01891425213483372,-0.09580391310076539,-1.9997654990250524,1264
15,57.337277906217764,97.1474151579116,4.342917935207933,4.472834225710255,0.35313082951643127,-0.18106229776767155,0.229353067919791,1.9999536508127593,1268
16,57.175753922637305,96.73031509457529,4.3101647629814765,4.508147308661898,0.3760661363084104,0.0189330673136044,-0.17310304213999242,-1.999580927405071,1272
17,56.999275275423855,96.31547873088032,4.313579293241429,4.545753922292739,0.3587558320944112,-0.18102502542690274,0.3239844331533165,1.9999634510707571,1277
18,56.82275377908387,95.89657665574785,4.280299157100947,4.58162950550218,0.39115427540974285,0.01897131968017298,-0.22750170714984413,-1.999244640323239,1282
19,56.630889123785515,95.48052228033025,4.283776356591904,4.620744933043154,0.3684041046947584,-0.1809531443521509,0.4230095128300229,1.9999704423934752,1286
20,56.43884665590229,95.06024555257608,4.249960930831493,4.65758534351263,0.41070505597776075,0.019043899887196618,-0.2939911560556348,-1.992591079533694,1291
21,56.23106131462502,94.64340473850993,4.253509303364683,4.6986558491104065,0.3813059403721973,-0.1802152080661728,0.5380360149908967,1.9999757469257853,1296
22,56.02293719160464,94.22214707709497,4.21926702716669,4.7367864431476265,0.435109541871287,0.01978236662640574,-0.3652607307657612,-0.9073880256008943,1300
23,55.7987080513195,93.8049028431901,4.22301571002714,4.780297397334755,0.39858346879471085,-0.07095643593368368,-0.32708650620957125,1.9998383845387058,1304
24,55.57399926752416,93.38298058192048,4.209425179120359,4.820155744214226,0.3658748181737537,0.1290274025201869,-0.25730736330436826,-1.9999179454365865,1309
25,55.34165599492322,92.96065888266516,4.234441444643667,4.856743226031601,0.3401440818433169,-0.07096439202347174,-0.32688301661975455,1.9998542054308641,1314
26,55.118266360848125,92.52940881713029,4.220632022484156,4.890757634215933,0.30745578018134145,0.12902102851961467,-0.29980712341404137,-1.9999062388481557,1318
27,54.88733682509852,92.09828626856098,4.246013438857167,4.921503212234067,0.2774750678399373,-0.0709695953652009,-0.3190132345039288,1.9998695642369893,1324
28,54.66604051505103,91.6586956842218,4.232018851866707,4.949250719018061,0.24557374438954443,0.12901736105849804,-0.31726032949893546,-1.9998939401528486,1328
29,54.437331954103485,91.21978427978314,4.257703089757085,4.9738080934570155,0.21384771143965087,-0.07097203295678685,-0.32270558207380107,1.9998784258774698,1332
30,54.218892180660035,90.77293784656099,4.243559283311663,4.99519286460098,0.18157715323227078,0.12901580963096015,-0.3285982408136078,-1.999880882599208,1337
31,53.993188102250855,90.32731784416538,4.26948162370191,5.013350579924207,0.14871732915091,-0.07097227862896067,-0.2951930929536457,1.9998948147578255,1342
32,53.778331890496816,89.87435686500385,4.255225322455593,5.028222312839298,0.11919801985554541,0.12901720284682186,-0.33692237773582007,-1.999860785020207,1346
33,53.556383737407536,89.42317041395106,4.281319352691675,5.040142114824852,0.08550578208196341,-0.07096887565519885,-0.24591889164577965,1.9999144155114656,1351
34,53.34578501861178,88.9652637585966,4.26698755475895,5.048692693033049,0.06091389291738545,0.1290225658959477,-0.33818958911727637,-1.9998227201174068,1356
35,53.12827715082042,88.50965064801295,4.293188917606373,5.054784082324788,0.027094934005657812,-0.07095970611579297,-0.18867213866276375,1.9999290837658354,1360
36,52.92253232039467,88.04793917323425,4.27881734816191,5.057493575725354,0.008227720139381434,0.1290332022607906,-0.34357080494270104,-1.9997537930430709,1365
37,52.710059617190694,87.58898627469429,4.305066573191028,5.058316347739292,-0.02612936035488867,-0.0709421770435165,-0.11033287703449401,1.9999416149228486,1370
38,52.509673289151216,87.12453933232851,4.290688525562207,5.055703411703803,-0.03716264805833808,0.12905198444876836,-0.34145206074845513,-1.9995816880473363,1375
39,52.30273701408076,86.66325986396784,4.316932321589816,5.051987146897969,-0.07130785413318359,-0.0709061843559653,-0.043252374768099684,1.999949667371798,1379
40,52.10811949349141,86.19705201117696,4.302579574537082,5.04485636148465,-0.07563309160999356,0.12908878238121452,-0.33813906454715326,-1.999359422820998,1384
41,51.907114999752956,85.73433941076817,4.328774615002985,5.037293052323651,-0.1094469980647089,-0.0708471599008853,0.07662190266307081,1.9999581629401748,1388
42,51.71858192931471,85.26722219389322,4.314475566906896,5.02634835251718,-0.10178480779840182,0.1291486563931322,-0.3314982904061506,-1.9984422034929707,1394
43,51.52381313093157,84.80385744255264,4.340586746765519,5.01616987173734,-0.1349346368390169,-0.0706955639561649,0.2668063553180837,1.9999668084387334,1398
44,51.34157812965454,84.33651387928167,4.326378229816334,5.002676408053438,-0.10825400130720854,0.12930111688770846,-0.341868916835781,-1.6772155154973014,1403
45,51.153229510644444,83.8730567505697,4.352397460828351,4.991851007922717,-0.14244089299078663,-0.038420434662021705,0.015954994532125434,1.9999526487594168,1407
