index,x,y,phi,v,a,delta,u_j,u_ddelta,ref_idx
0,58.9030647277832,103.26998901367188,4.624774975262718,4.0990378251520525,0.0,-0.0891964904528338,0.2867605768800858,-1.9981916100401995,1201
1,58.86719734442846,102.86165747958277,4.610111274889884,4.0990378251520525,0.028676057688008585,-0.28901565145685376,1.1838485764834603,1.9999771911075825,1205
2,58.82534638049128,102.45389577498338,4.561358778901835,4.101905430920853,0.1470609153363546,-0.08901793234609551,0.1951178809283214,-1.3993041538307067,1210
3,58.76363047057533,102.04837459414885,4.546714351092104,4.116611522454488,0.16657270342918673,-0.2289483477291662,0.6678237316321024,1.9999600650102318,1214
4,58.69574023535288,101.64235018573294,4.5083418791168475,4.133268792797407,0.233355076592397,-0.028952341228143,0.15746891630472315,-1.9997739471360125,1218
5,58.61198610621404,101.23759797142482,4.503553828861021,4.156604300456647,0.24910196822286929,-0.22892973594174426,0.6959249930146146,1.999965872191591,1222
6,58.52581117767085,100.83096856422912,4.464811831784702,4.1815144972789335,0.3186944675243307,-0.028933148722585143,0.0603496335528017,-1.9996005917367234,1227
7,58.42334077953758,100.42556697023133,4.459971105708242,4.213383944031366,0.32472943087961087,-0.2288932078962575,0.733887202587805,1.999970879929238,1231
8,58.318113225072096,100.017580200373,4.42070637942666,4.245856887119327,0.3981181511383914,-0.028896119903333704,-0.028051742939021837,-1.9993555813337534,1236
9,58.196017597461434,99.61092842701237,4.415797461470321,4.285668702233166,0.39531297684448924,-0.22883167803670904,0.7906399377176715,1.9999752956680676,1241
10,58.07076367970502,99.2010735522827,4.375870230293741,4.325199999917615,0.4743769706162564,-0.028834148469902267,-0.12100450320530347,-1.9976583956880256,1245
11,57.92794422910151,98.79281364129193,4.370880308971668,4.372637696979241,0.462276520295726,-0.22859998803870482,0.8225127692754394,1.9999786476945471,1249
12,57.78150064890774,98.38080164861397,4.330185555117945,4.418865349008813,0.5445277972232699,-0.028602123269250105,-0.21532211769447945,-1.1987627543624066,1254
