index,x,y,phi,v,a,delta,u_j,u_ddelta,ref_idx
100,58.89557647705078,177.54161071777344,-1.5682338331940224,4.014554331492765,0.0114684597697483,0.0,0.21848175680916823,-0.0512252055333733,399
101,58.89660520290343,177.1401566026766,-1.5682338331940224,4.01570117746974,0.03331663545066513,-0.005122520553337331,0.035440867905093286,0.14140874154579575,402
102,58.8976342226343,176.73858780335857,-1.5690566608638,4.019032841014806,0.036860722241174454,0.009018353601242245,0.09383359523267953,-0.36831786427277585,407
103,58.89833339973258,176.33668512742454,-1.5676068191862287,4.022718913238924,0.04624408176444241,-0.027813432826035347,0.12775266021523232,0.9838776235434759,412
104,58.89961644681531,175.9344152822466,-1.5720833984778706,4.027343321415368,0.05901934778596564,0.07057432952831225,-0.11530118067269289,-1.9978522892544492,414
105,58.89909809900376,175.53168128368048,-1.5606954031432492,4.033245256193965,0.047489229718696346,-0.1292108993971327,0.22094841040963825,1.9996371793480283,419
106,58.90317197996762,175.12837733321632,-1.5816577617922507,4.0379941791658345,0.06958407075966018,0.07075281853767014,0.047020496731337284,-1.9964499972762306,425
107,58.89878622507095,174.72460173332976,-1.570210675414036,4.0449525862418,0.07428612043279391,-0.12889218118995294,0.10331825599406332,1.9996866750202111,427
108,58.899023118264175,174.320106544074,-1.5911814451953008,4.0523811982850795,0.08461794603220024,0.0710764863120682,-0.10483370002467529,-1.9874563105092469,433
109,58.890762863334544,173.91495262029855,-1.5796408441159262,4.0608429928883,0.07413457602973271,-0.1276691447388565,0.05952982573483347,1.9997213721255078,435
110,58.88717129054154,173.50888420397715,-1.6004920288210556,4.068256450491273,0.08008755860321606,0.0723029924736943,-0.18808420681117302,-1.836570363296404,441
111,58.87509209290153,173.10223792223587,-1.5887055983084049,4.076265206351594,0.06127913792209876,-0.11135404385594612,-0.07287675751551248,1.999666447038352,443
112,58.86779218911294,172.69467677132744,-1.6069373615291995,4.082393120143804,0.05399146217054752,0.08861260084788909,-0.26665934151909937,-1.9945903079703895,448
113,58.853041209672206,172.28670404616128,-1.5924293094117756,4.087792266360859,0.02732552801863758,-0.11084642994914988,0.19497218490121415,1.9996943501747133,453
114,58.844198785494264,171.87802046725963,-1.6106285954943296,4.090524819162723,0.046822746508759,0.08912300506832146,-0.302792508086616,-1.9880482648435425,456
115,58.82790960534821,171.46929244574406,-1.5960074689816155,4.095207093813599,0.0165434957000974,-0.10968182141603278,0.20343453534050127,1.9997105011251235,461
116,58.81758621419083,171.059901875497,-1.6140466557404767,4.096861443383609,0.03688694923414752,0.0902892286964796,-0.3180007901691534,-1.9557638688513184,464
117,58.799872677352816,170.65059884902942,-1.599210219160677,4.100550138307024,0.0050868702172321804,-0.10528715818865225,0.19412985695858992,1.9997068561792395,469
118,58.788222986035095,170.24070935287236,-1.6165437269274503,4.101058825328747,0.024499855913091173,0.09468352742927172,-0.12702299334158312,-1.975347803465596,474
119,58.769468251456125,169.83103253534549,-1.6009650362821473,4.103508810920056,0.011797556578932859,-0.1028512529172879,0.32477448239479756,1.999712995414343,479
120,58.757090372759194,169.4208683807294,-1.6179068583684324,4.104688566577949,0.04427500481841262,0.09712004662414642,-0.3320591514515184,-1.967594973216099,481
121,58.73776011884748,169.01085493757213,-1.601910631159321,4.109116067059791,0.011069089673260785,-0.09963945069746351,0.1754500994440011,1.9997059310071634,486
122,58.724976952846234,168.60014221657036,-1.6183422477019043,4.110222976027117,0.028614099617660895,0.10033114240325285,-0.32113783875391133,-1.9804932973287765,489
123,58.705441881346324,168.18958441295666,-1.6017913400504429,4.113084385988883,-0.0034996842577302368,-0.09771818732962483,0.27971797392486275,1.9997058715705485,495
124,58.69269541197134,167.77847352866738,-1.6179196343038185,4.11273441756311,0.024472113134756036,0.10225239982743002,-0.33829755609687645,-1.9832411130477448,497
125,58.67332201907565,167.36765664057515,-1.6010392835580405,4.115181628876585,-0.009357642474931612,-0.09607171147734446,0.26563727348669997,1.9997027166733052,503
126,58.66087839017002,166.95632665809626,-1.6169022190679323,4.114245864629092,0.017206084873738384,0.10389856018998607,-0.06272131192614,-1.9888387896905027,508
127,58.641916012397466,166.54533928776064,-1.5997418575295916,4.115966473116466,0.010933953681124384,-0.09498531877906422,0.06675671477297578,1.9996984845178978,510
128,58.63000379258484,166.13391505524956,-1.615427313926608,4.117059868484579,0.01760962515842196,0.10498452967272559,-0.09956802862375319,-1.9900657778243802,516
129,58.61163504759499,165.7226190440674,-1.5980744101446185,4.118820831000421,0.0076528222960466396,-0.09402204810971244,0.14077272504448382,1.9996948506484495,518
