index,x,y,phi,v,a,delta,u_j,u_ddelta,ref_idx
100,58.89557647705078,177.54161071777344,-1.5682338331940224,4.014554331492765,0.0114684597697483,0.0,-0.2649832614190901,-0.05166375296916692,399
101,58.89660520290343,177.1401566026766,-1.5682338331940224,4.01570117746974,-0.015029866372160711,-0.005166375296916693,-0.2423974124716334,0.14434811255639904,402
102,58.8976342226343,176.73858780335857,-1.5690637053520513,4.014198190832524,-0.039269607619324055,0.00926843595872321,-0.0547004268794242,-0.3811006444621687,407
103,58.89832973087245,176.3371685868017,-1.5675754491818408,4.010271230070592,-0.044739650307266475,-0.028841628487493658,0.06463998863390277,1.031762536322435,412
104,58.89962138792188,175.93614354393108,-1.5722032425649084,4.005797265039866,-0.038275651443876194,0.07433462514474982,-0.08563165820087015,-1.9983137591157212,414
105,58.899057806173445,175.5355642138832,-1.5602704782340926,4.001969699895478,-0.04683881726396321,-0.1254967507668223,0.23734755476022712,1.99961075440439,419
106,58.90327014108983,175.13538941329804,-1.5804659800586152,3.997285818169082,-0.023104061787940496,0.07446432467361672,0.12242610630794037,-1.9977038068150081,425
107,58.89940496453846,174.73567951908527,-1.5685377171952173,3.994975411990288,-0.010861451157146457,-0.1253060560078841,0.16244664757128924,1.9996616245351126,427
108,58.900307272752904,174.33618299686768,-1.5886669660069102,3.9938892668745734,0.005383213599982469,0.07466010644562715,0.010906924514997637,-1.9960548639715006,433
109,58.89317031722901,173.93685784285606,-1.576717386998315,3.9944275882345717,0.006473906051482232,-0.12494537995152293,0.1434575287551773,1.9997013019836059,435
110,58.890805206425966,173.53742208603478,-1.5967853359985826,3.9950749788397197,0.020819658926999964,0.07502475024683766,-0.06203432933653295,-1.986437192562793,441
111,58.880423571154175,173.13804949995182,-1.5847736105846923,3.99715694473242,0.014616225993346669,-0.12361896900944165,0.14528892815284405,1.9997291033289772,443
112,58.87483681337042,172.73837284996375,-1.6046398871423944,3.9986185673317545,0.029145118808631073,0.07635394132345606,-0.19266282080219047,-1.8573473329114651,448
113,58.861306647714954,172.33873996957547,-1.5924036876910586,4.001533079212617,0.009878836728412025,-0.10938079196769046,0.2494619374558566,1.9996905162253569,453
114,58.85266106355246,171.938680069417,-1.6099814791157545,4.002520962885458,0.03482503047399769,0.09058825965484524,-0.22560860659993862,-1.9939834611020468,456
115,58.836981137603686,171.53873522258732,-1.5954384197612277,4.006003465932858,0.012264169814003826,-0.10881008645535946,0.2472331608374193,1.9997084075997527,461
116,58.82711050565319,171.13825649866362,-1.6129433014929726,4.007229882914259,0.03698748589774576,0.09116075430461583,-0.25537029337679623,-1.9874024049554007,464
117,58.81022624381649,170.73788937333057,-1.5982906056857193,4.010928631504033,0.011450456560066137,-0.10757948619092425,0.25040246402457483,1.9997208607699144,469
118,58.79919987410225,170.3369481007717,-1.615617245366144,4.012073677160039,0.03649070296252362,0.0923925998860672,-0.11019010960842389,-1.9688760131895575,474
119,58.78122341161804,169.9361436612926,-1.6007474731446527,4.015722747456292,0.025471692001681232,-0.10449500143288856,0.3404817461228485,1.9997258494354335,479
120,58.76919765982786,169.53475149253708,-1.6175937519884451,4.01826991665646,0.05951986661396608,0.09547758351065479,-0.31336357248587815,-1.9646203340470436,481
121,58.75040005412102,169.1333644209332,-1.6022007614683882,4.024221903317857,0.028183509365378265,-0.10098444989404956,0.20177590937593023,1.9997197675058647,486
122,58.73776428995214,168.7311406564248,-1.6185115978099018,4.027040254254395,0.0483611003029713,0.0989875268565369,-0.3029621842039065,-1.9792454618372797,489
123,58.71855644874268,168.3288949716376,-1.6025142432448014,4.031876364284692,0.01806488188258065,-0.09893701932719108,0.29199014973780035,1.999720932731873,495
124,58.70577032109175,167.92591012687484,-1.6185225832789851,4.03368285247295,0.04726389685636068,0.10103507394599621,-0.32787516203959166,-1.9812591328202316,497
125,58.68652637042526,167.52300114967764,-1.6021651481837988,4.038409242158586,0.014476380652401515,-0.09709083933602695,0.2723561987378231,1.9997187902571911,503
126,58.6738604340623,167.11935889950112,-1.6178983179250777,4.039856880223827,0.041712000526183825,0.10288103968969216,-0.08761710544287538,-1.9876392108829415,508
127,58.65483893909638,166.71582126946376,-1.6012144257069065,4.044028080276445,0.03295028998189629,-0.095882881398602,0.08141050640462907,1.9997159059130818,510
128,58.64253967135786,166.31160553603203,-1.6167722546521899,4.047323109274634,0.041091340622359196,0.1040887091927062,-0.11982455517119149,-1.9887764348748136,516
129,58.62393828267123,165.9073009084953,-1.5998599062471384,4.05143224333687,0.029108885105240043,-0.09478893429477518,0.12509549205214565,1.9997135569062445,518
130,58.61216502800628,165.50232878266675,-1.6152673165964144,4.054343131847394,0.04161843431045461,0.10518242139584927,0.1251975182756304,-1.9896852407331485,523
131,58.59414090512847,165.0972953108375,-1.5981463063386776,4.0585049752784395,0.05413818613801765,-0.09378610267746558,1.0273876619764382,1.999713999932845,529
132,58.5830422861114,164.69159659627272,-1.613416358129109,4.063918793892241,0.15687695233566146,0.10618529731581894,0.5422586898082998,-1.9919160800443452,532
133,58.56572709466816,164.28557375974896,-1.5960900522449284,4.0796064891258075,0.21110282131649144,-0.09300631068861559,1.3721985545739794,1.9997108137512907,537
134,58.555409350270544,163.8777436048907,-1.611311131847977,4.100716771257456,0.3483226767738894,0.1069647706865135,0.28016766361885614,-1.9929300059715571,539
135,58.53879992100735,163.46800843769086,-1.5936986204319503,4.135549038934846,0.37633944313577505,-0.09232822991064224,1.1166568840683317,1.999703622382834,545
