index,x,y,phi,v,a,delta,u_j,u_ddelta,ref_idx
100,58.89557647705078,177.54161071777344,-1.5682338331940224,4.014554331492765,0.0114684597697483,0.0,-0.020145289718959247,-0.0513406813377508,399
101,58.89660520290343,177.1401566026766,-1.5682338331940224,4.01570117746974,0.009453930797852375,-0.00513406813377508,-0.10579287986320454,0.14218889065442145,402
102,58.8976342226343,176.73858780335857,-1.569058515777877,4.016646570549526,-0.001125357188468079,0.009084820931667065,0.017541948816272017,-0.3717497845534761,407
103,58.89833223954915,176.3369237528145,-1.567598855026887,4.016534034830679,0.0006288376931591226,-0.028090157523680555,0.09707014197541942,0.9968658631544818,412
104,58.89961651277894,175.93527240254687,-1.5721130453566043,4.016596918599995,0.010335851890701065,0.07159642879176763,-0.09784700310239816,-1.997999206911119,414
105,58.89908764016,175.53361305887512,-1.5605903902508864,4.017630503789065,0.0005511515804612474,-0.1282034918993443,0.24305157976032427,1.9996303875986225,419
106,58.90318793717509,175.1318709323634,-1.5813069854569672,4.0176856189471115,0.024856309556493678,0.07175954686051797,0.0911099602779592,-1.9969088166388371,425
107,58.89896516271196,174.7301245627435,-1.5697548577010623,4.020171249902761,0.0339673055842896,-0.12793133480336577,0.15141462849724693,1.9996801128050732,427
108,58.89938385104714,174.32810765577872,-1.5904400636199056,4.02356798046119,0.049108768434014294,0.07203667647714157,-0.03954519352237624,-1.992058624723797,433
109,58.89148056830116,173.925828485232,-1.578826188844158,4.0284788573045915,0.04515424908177667,-0.12716918599523813,0.12171277431169245,1.9997170615015702,435
110,58.888245790114546,173.5229935869826,-1.5994293084173343,4.032994282212769,0.05732552651294592,0.07280252015491888,-0.11977128815342268,-1.8895768720617445,441
111,58.87669970282092,173.11985946950827,-1.5876640290297932,4.038726834864064,0.04534839769760365,-0.11615516705125556,0.03621086334970224,1.9996953596032079,443
112,58.86988762169397,172.71604423946212,-1.606513638104423,4.043261674633824,0.04896948403257387,0.08381436890906525,-0.22221320769200237,-1.9853564394418917,448
113,58.8554492484592,172.31197594935023,-1.59292647023892,4.048158623037081,0.02674816326337363,-0.11472127503512393,0.27060024851246883,1.999719696276641,453
114,58.846491346578446,171.90725921091877,-1.611584792778945,4.050833439363418,0.05380818811462052,0.08525069459254019,-0.28254490661876197,-1.9168624602994,456
115,58.829973199476775,171.50251278863567,-1.597737776707702,4.05621425817488,0.025553697452744325,-0.10643555143739984,0.19995616046579956,1.9997001872631,461
116,58.819046492104846,171.09703856239162,-1.6150723004546288,4.058769627920155,0.04554931349932428,0.09353446728891018,-0.2908018398781662,-1.9871931928435722,464
117,58.801081765294704,170.691559367468,-1.5998424665972903,4.063324559270087,0.01646912951150765,-0.10518485199544704,0.2110077297392411,1.9997106496985086,469
118,58.78928103547343,170.2853983064154,-1.6170018038137073,4.064971472221238,0.03756990248543176,0.09478621297440383,-0.12289428621777254,-1.975173969543329,474
119,58.770505323399234,169.87933500674916,-1.6015433508832406,4.068728462469781,0.025280473863654507,-0.10273118397992909,0.3225413527469051,1.9997165836184514,479
120,58.75799716523821,169.472654469973,-1.6183218291306665,4.071256509856147,0.05753460913834502,0.09724047438191606,-0.32622543075194904,-1.9683362821792705,481
121,58.73865559712792,169.065988514386,-1.6024360906535982,4.077009970769981,0.024912066063150117,-0.099593153836011,0.17929113667163374,1.9997100910680383,486
122,58.72575818598536,168.6584915698534,-1.6187316951562387,4.079501177376296,0.04284117973031349,0.10037785527079286,-0.31546270147764316,-1.9805304412644968,489
123,58.706210434961456,168.25101005617205,-1.6022967971166182,4.083785295349328,0.011294909582549173,-0.09767518885565682,0.2756650696755757,1.9997101539347182,495
124,58.693348446572934,167.8428341227318,-1.6183031119625235,4.084914786307583,0.03886141655010675,0.10229582653781502,-0.33605099645354336,-1.9833849295874417,497
125,58.67394962842467,167.4348035185262,-1.601529773887314,4.088800927962594,0.005256316904752411,-0.09604266642092917,0.2587534873816401,1.9997072573326142,503
126,58.66138531187014,167.02611651330753,-1.6172862242997497,4.0893265596530695,0.031131665642916424,0.10392805931233227,-0.07714048816748796,-1.9889067353153824,508
127,58.64238092206592,166.61762569299083,-1.6002249224834875,4.0924397262173615,0.02341761682616763,-0.09496261421920597,0.06446938584078991,1.999703280498315,510
128,58.63033918494211,166.20855891886433,-1.6158169708503576,4.094781487899978,0.029864555410246622,0.10500771383062554,-0.11022275404060095,-1.9901356021394918,516
129,58.61191044183813,165.79949567709835,-1.5985541281827769,4.097767943441003,0.018842280006186526,-0.09400584638332365,0.11580352687527862,1.9996999213285787,518
130,58.60053739957837,165.38987673821407,-1.614008243961613,4.099652171441622,0.03042263269371439,0.10596414574953421,0.17537316043308712,-1.9910106663964473,523
131,58.58282752929243,164.98029421934575,-1.596566267603061,4.102694434710993,0.047959948737023105,-0.09313692089011054,1.1189503263772511,1.9996993236394844,529
132,58.57225608017478,164.57016099622228,-1.6118951096117444,4.107490429584695,0.15985498137474824,0.10683301147383789,0.6637025209109513,-1.992862399528492,532
133,58.55537954645593,164.1597588045847,-1.594275402708813,4.12347592772217,0.22622523346584336,-0.09245322847901134,1.5176330554454767,1.9996945896088918,537
134,58.545698895516765,163.7475248634027,-1.6095681461228555,4.146098451068754,0.37798853901039103,0.10751623048187783,0.3902446706149439,-1.993750132755919,539
135,58.529627744720514,163.33322661120795,-1.5916682049561912,4.183897304969793,0.4170130060718854,-0.0918587827937141,1.2260577553249068,1.9996854234057073,545
136,58.52089579926448,162.9149280100701,-1.6070846995643997,4.225598605576982,0.539618781604376,0.10810975954685663,0.5336281867047699,-1.9950576158936997,548
137,58.505565154727115,162.49264634211303,-1.5887400367525224,4.27956048373742,0.592981600274853,-0.09139600204251334,0.9892513595448097,1.9996760030680443,553
138,58.4978864475968,162.06475918783462,-1.604429134724766,4.3388586437649055,0.691906736229334,0.10857159826429108,0.9431989691911113,-1.9962690264970946,559
139,58.483296398647106,161.63111869874558,-1.585511671835893,4.408049317387839,0.7862266331484451,-0.09105530438541841,0.6709253426541475,1.9996653371960964,562
140,58.47681003608103,161.19036149239963,-1.601611241554146,4.486671980702683,0.8533191674138598,0.10891122933419124,0.8496147613198445,-1.9969811980774226,569
141,58.46298658255699,160.7419072954554,-1.5819876321868025,4.572003897444069,0.9382806435458443,-0.09078689047355103,0.46779335585827836,1.9996521193520216,572
142,58.45787002017587,160.2847355365159,-1.5986365195071623,4.665831961798653,0.9850599791316721,0.10917832146165116,0.44731537049724807,-1.9974470910834983,578
143,58.44488193202293,159.81833314745305,-1.578178862318376,4.7643379597118205,1.0297915161813969,-0.09056638764669868,0.8749681625096211,1.9996372402946765,585
144,58.441364674549284,159.34191233467996,-1.5954857619794387,4.86731711132996,1.117288332432359,0.10939733638276898,0.07364133577466139,-1.9978713778239021,588
145,58.429348764354636,158.85532896410032,-1.5741015254874626,4.979045944573196,1.1246524660098252,-0.09038980139962124,0.53564693512183,1.9996088730836024,595
146,58.427703093736326,158.35742708927967,-1.5921529130979462,5.091511191174178,1.1782171595220081,0.109571085908739,-0.010634238890840267,-1.998241318372818,599
147,58.41683019049229,157.84839207862365,-1.569747881230107,5.209332907126379,1.1771537356329242,-0.09025304592854283,0.38815192319017766,1.9995703008326573,606
148,58.41737636059043,157.32745907422586,-1.5886054376560106,5.327048280689672,1.2159689279519421,0.10970398415472292,-0.11559728913083761,-1.9985248105810494,610
149,58.40788986273294,156.79483872143564,-1.565135271014815,5.448645173484866,1.2044091990388583,-0.09014849690338202,0.2108505927612122,1.9995469221060347,617
150,58.410974354683106,156.24998293485095,-1.5848361549156829,5.569086093388752,1.2254942583149795,0.10980619530722147,0.4535536390685253,-1.9988256251381817,625
151,58.40315571039923,155.69312921262463,-1.560276560983019,5.691635519220251,1.270849622221832,-0.09007636720659672,-0.01844992956776314,1.9995339847680644,629
152,58.40914306724041,155.12399715378893,-1.580839479269627,5.818720481442433,1.2690046292650556,0.10987703127020972,0.14913932982523614,-1.9990047027686875,638
153,58.403299335779174,154.5421544506344,-1.5551623135644403,5.9456209443689385,1.2839185622475793,-0.09002343900665905,-0.29753954887493134,1.9995177466287286,643
154,58.41259434876761,153.94766501685552,-1.5766301480471674,6.074012800593697,1.254164607360086,0.10992833565621382,-0.44468042572944116,-1.9991567469228058,651
155,58.409050898370744,153.34027407275357,-1.5498137978136708,6.199429261329706,1.209696564787142,-0.08998733903606676,-0.9503384339378371,1.9994910399310608,655
156,58.42205791431039,152.72046761167184,-1.5721890322911127,6.32039891780842,1.1146627213933584,0.10996176495703934,-0.8681820402534701,-1.9992756112387053,664
157,58.42117766916384,152.08842833285223,-1.5442763497859826,6.431865189947756,1.0278445173680113,-0.0899657961668312,-0.7686741851374711,1.9994621965408863,673
158,58.438232961505356,151.4454679800934,-1.5674849140079177,6.534649641684558,0.9509770988542642,0.10998042348725745,-1.1349191000149672,-1.999368998051931,677
159,58.44039684978887,150.7920065986919,-1.538621102720493,6.629747351569984,0.8374851888527675,-0.08995647631793563,-0.9069300455995485,1.999406857850103,687
160,58.46172453010782,150.12937500458497,-1.5625412078138494,6.713495870455261,0.7467921842928126,0.1099842094670747,-1.053726807404604,-1.9994492282038971,692
161,58.467266537881066,149.45804829263614,-1.5328863964292756,6.788175088884542,0.6414195035523522,-0.08996071335331501,-0.8651433973110565,1.9993257410933905,700
162,58.492994298843655,148.7797185109743,-1.5573792680710647,6.852317039239778,0.5549051638212465,0.10997186075602403,-0.9443788519257001,-1.9995108186373738,705
163,58.502187817016534,148.09454848296215,-1.5271146826622044,6.907807555621902,0.46046727862867654,-0.08997922110771335,-0.651378505059369,1.9992043820689462,714
164,58.532352661165845,147.40442665717157,-1.5520443638028187,6.95385428348477,0.39532942812273963,0.10994121709918128,-0.8205628177599547,-1.9995618956090855,718
165,58.54539173878368,146.7091634865561,-1.5213399470404725,6.993387226297044,0.3132731463467442,-0.09001497246172728,-0.5269608539152794,1.9990028316054103,727
166,58.579964402464846,146.01067985761742,-1.546588560188897,7.024714540931718,0.26057706095521627,0.10988531069881377,-0.23794221500150653,-1.9996199704020283,736
167,58.59696800662878,145.308414223216,-1.5155871636693203,7.05077224702724,0.23678283945506562,-0.09007668634138909,-0.569762444666479,1.9986285898518727,740
168,58.63587495804616,144.60441128151342,-1.5410605042483552,7.074450530972746,0.17980659498841772,0.10978617264379821,-0.1340105052803473,-1.9996577743976907,750
169,58.65690831860336,143.89727897359964,-1.5098680084496525,7.092431190471588,0.166405544460383,-0.09017960479597088,-0.48894504907903874,1.9977354624641486,754
170,58.7000945777978,143.18935189477546,-1.535521292442588,7.109071744917626,0.11751103955247913,0.10959394145044399,-0.20598044199607682,-1.9997076542215624,762
171,58.72516665239675,142.4788869752902,-1.504231472057579,7.120822848872875,0.09691299535287144,-0.09037682397171228,-0.18478705683128915,1.9932450771522798,770
172,58.77253131030985,141.76838168352168,-1.5300440833632134,7.130514148408162,0.07843428966974252,0.10894768374351574,-0.30895253690462204,-1.999753002961301,774
173,58.80158171270177,141.05592228515056,-1.4988464310349343,7.138357577375136,0.04753903597928031,-0.09102761655261439,-0.1751752112966536,1.882090790747876,783
174,58.85289781887609,140.3439334184737,-1.5249099656040728,7.143111480973064,0.03002151484961495,0.09718146252217325,0.11853344966551697,-1.9997044984284835,792
175,58.885663457069086,139.63037415026267,-1.4970551002029546,7.146113632458026,0.04187485981616664,-0.10278898732067512,-0.2945081177439459,1.9952406399287252,796
176,58.938312030117885,138.9177048523159,-1.5265406888388557,7.150301118439643,0.012424048041772051,0.09673507667219743,-0.03339306809397464,-1.9997165602988605,804
177,58.96994581539638,138.20337484141578,-1.498786666666552,7.15154352324382,0.009084741232374587,-0.10323657935768865,-0.30042457624718166,1.9920336569145318,809
178,59.02139934255311,137.49007386553558,-1.5284240669140106,7.1524519973670575,-0.020957716392343582,0.09596678633376454,-0.01716470806388364,-1.999724854328261,817
179,59.051696830074896,136.775470648361,-1.5008835557373148,7.1503562257278235,-0.022674187198731946,-0.10400569909906159,0.06591763199577144,1.9886079401905248,826
